Test Time / h,Current / A,Voltage / V,Protocol Name / 1,Step Type / 1,Cycle Count / 1,Step Index / 1,Charge Capacity / Ah,Discharge Capacity / Ah,Maximum Cell Temperature / degC,External Temperature / degC
76.94444444,0.06055158,3.242749847,A with temperature: 15,discharge,2,2,0,0.057524001,15.16505213,15
76.96111111,0.06055158,3.242400561,A with temperature: 15,discharge,2,2,0,0.058533194,15.16360379,15
76.97777778,0.06055158,3.24204869,A with temperature: 15,discharge,2,2,0,0.059542387,15.16233248,15
76.99444444,0.06055158,3.241694191,A with temperature: 15,discharge,2,2,0,0.06055158,15.16119643,15
77.01111111,0.06055158,3.241336663,A with temperature: 15,discharge,2,2,0,0.061560773,15.16015363,15
77.02777778,0.06055158,3.240976341,A with temperature: 15,discharge,2,2,0,0.062569966,15.15918133,15
77.04444444,0.06055158,3.24061325,A with temperature: 15,discharge,2,2,0,0.063579159,15.15826497,15
77.06111111,0.06055158,3.240247343,A with temperature: 15,discharge,2,2,0,0.064588352,15.15739372,15
77.07777778,0.06055158,3.239878567,A with temperature: 15,discharge,2,2,0,0.065597545,15.15655958,15
77.09444444,0.06055158,3.23943174,A with temperature: 15,discharge,2,2,0,0.066606738,15.15576154,15
77.11111111,0.06055158,3.238961203,A with temperature: 15,discharge,2,2,0,0.067615931,15.15499571,15
77.12777778,0.06055158,3.238398462,A with temperature: 15,discharge,2,2,0,0.068625124,15.15433832,15
77.14444444,0.06055158,3.237745924,A with temperature: 15,discharge,2,2,0,0.069634317,15.15388132,15
77.16111111,0.06055158,3.237072595,A with temperature: 15,discharge,2,2,0,0.07064351,15.15304603,15
77.17777778,0.06055158,3.236379748,A with temperature: 15,discharge,2,2,0,0.071652703,15.15143957,15
77.19444444,0.06055158,3.235684954,A with temperature: 15,discharge,2,2,0,0.072661896,15.14931839,15
77.21111111,0.06055158,3.234986612,A with temperature: 15,discharge,2,2,0,0.073671089,15.14681863,15
77.22777778,0.06055158,3.234284669,A with temperature: 15,discharge,2,2,0,0.074680282,15.14404179,15
77.24444444,0.06055158,3.233579059,A with temperature: 15,discharge,2,2,0,0.075689475,15.14106363,15
77.26111111,0.06055158,3.232884526,A with temperature: 15,discharge,2,2,0,0.076698668,15.13838851,15
77.27777778,0.06055158,3.23217246,A with temperature: 15,discharge,2,2,0,0.077707861,15.13662225,15
77.29444444,0.06055158,3.231321811,A with temperature: 15,discharge,2,2,0,0.078717054,15.13554279,15
77.31111111,0.06055158,3.23040875,A with temperature: 15,discharge,2,2,0,0.079726247,15.13498155,15
77.32777778,0.06055158,3.229286386,A with temperature: 15,discharge,2,2,0,0.08073544,15.13480295,15
77.34444444,0.06055158,3.228080112,A with temperature: 15,discharge,2,2,0,0.081744633,15.13490849,15
77.36111111,0.06055158,3.226869947,A with temperature: 15,discharge,2,2,0,0.082753826,15.13525036,15
77.37777778,0.06055158,3.225656099,A with temperature: 15,discharge,2,2,0,0.083763019,15.13580167,15
77.39444444,0.06055158,3.22443754,A with temperature: 15,discharge,2,2,0,0.084772212,15.1365147,15
77.41111111,0.06055158,3.223228881,A with temperature: 15,discharge,2,2,0,0.085781405,15.13780311,15
77.42777778,0.06055158,3.222021108,A with temperature: 15,discharge,2,2,0,0.086790598,15.13971669,15
77.44444444,0.06055158,3.220827441,A with temperature: 15,discharge,2,2,0,0.087799791,15.14273207,15
77.46111111,0.06055158,3.219635374,A with temperature: 15,discharge,2,2,0,0.088808984,15.14680173,15
77.47777778,0.06055158,3.218374675,A with temperature: 15,discharge,2,2,0,0.089818177,15.15172406,15
77.49444444,0.06055158,3.216994268,A with temperature: 15,discharge,2,2,0,0.09082737,15.15729236,15
77.51111111,0.06055158,3.215427114,A with temperature: 15,discharge,2,2,0,0.091836563,15.16335044,15
77.52777778,0.06055158,3.213660592,A with temperature: 15,discharge,2,2,0,0.092845756,15.16977365,15
77.54444444,0.06055158,3.211886995,A with temperature: 15,discharge,2,2,0,0.093854949,15.17647723,15
77.56111111,0.06055158,3.210107304,A with temperature: 15,discharge,2,2,0,0.094864142,15.18340363,15
77.57777778,0.06055158,3.208309085,A with temperature: 15,discharge,2,2,0,0.095873335,15.19052824,15
77.59444444,0.06055158,3.206503086,A with temperature: 15,discharge,2,2,0,0.096882528,15.19780984,15
77.61111111,0.06055158,3.204688934,A with temperature: 15,discharge,2,2,0,0.097891721,15.20521928,15
77.62777778,0.06055158,3.20286651,A with temperature: 15,discharge,2,2,0,0.098900914,15.21274512,15
77.64444444,0.06055158,3.201035381,A with temperature: 15,discharge,2,2,0,0.099910107,15.22038104,15
77.66111111,0.06055158,3.199184298,A with temperature: 15,discharge,2,2,0,0.1009193,15.22838887,15
77.67777778,0.06055158,3.197195258,A with temperature: 15,discharge,2,2,0,0.101928493,15.23775134,15
77.69444444,0.06055158,3.195131702,A with temperature: 15,discharge,2,2,0,0.102937686,15.24813291,15
77.71111111,0.06055158,3.192938156,A with temperature: 15,discharge,2,2,0,0.103946879,15.25927044,15
77.72777778,0.06055158,3.190713579,A with temperature: 15,discharge,2,2,0,0.104956072,15.27097164,15
77.74444444,0.06055158,3.188476915,A with temperature: 15,discharge,2,2,0,0.105965265,15.28309578,15
77.76111111,0.06055158,3.186220443,A with temperature: 15,discharge,2,2,0,0.106974458,15.29542713,15
77.77777778,0.06055158,3.182038367,A with temperature: 15,discharge,2,2,0,0.107983651,15.30789386,15
77.79444444,0.06055158,3.177934206,A with temperature: 15,discharge,2,2,0,0.108992844,15.32051972,15
77.81111111,0.06055158,3.173936078,A with temperature: 15,discharge,2,2,0,0.110002037,15.3333286,15
77.82777778,0.06055158,3.170030475,A with temperature: 15,discharge,2,2,0,0.11101123,15.34633722,15
77.84444444,0.06055158,3.166207892,A with temperature: 15,discharge,2,2,0,0.112020423,15.35954638,15
77.86111111,0.06055158,3.162460277,A with temperature: 15,discharge,2,2,0,0.113029616,15.37292591,15
77.87777778,0.06055158,3.158620337,A with temperature: 15,discharge,2,2,0,0.114038809,15.38645543,15
77.89444444,0.06055158,3.154497503,A with temperature: 15,discharge,2,2,0,0.115048002,15.40005718,15
77.91111111,0.06055158,3.148320654,A with temperature: 15,discharge,2,2,0,0.116057195,15.41527189,15
77.92777778,0.06055158,3.139650722,A with temperature: 15,discharge,2,2,0,0.117066388,15.43441506,15
77.94444444,0.06055158,3.132651687,A with temperature: 15,discharge,2,2,0,0.118075581,15.45538559,15
77.96111111,0.06055158,3.126660139,A with temperature: 15,discharge,2,2,0,0.119084774,15.47688623,15
77.97777778,0.06055158,3.12136301,A with temperature: 15,discharge,2,2,0,0.120093967,15.49807031,15
77.99444444,0.06055158,3.116560029,A with temperature: 15,discharge,2,2,0,0.12110316,15.5184731,15
78.01111111,0.06055158,3.112121547,A with temperature: 15,discharge,2,2,0,0.122112353,15.53788084,15
78.02777778,0.06055158,3.107954481,A with temperature: 15,discharge,2,2,0,0.123121546,15.55621219,15
78.04444444,0.06055158,3.103989217,A with temperature: 15,discharge,2,2,0,0.124130739,15.57347381,15
78.06111111,0.06055158,3.100172148,A with temperature: 15,discharge,2,2,0,0.125139932,15.58973527,15
78.07777778,0.06055158,3.09451966,A with temperature: 15,discharge,2,2,0,0.126149125,15.60631435,15
78.09444444,0.06055158,3.084180636,A with temperature: 15,discharge,2,2,0,0.127158318,15.62433508,15
78.11111111,0.06055158,3.073885087,A with temperature: 15,discharge,2,2,0,0.128167511,15.64337438,15
78.12777778,0.06055158,3.06360924,A with temperature: 15,discharge,2,2,0,0.129176704,15.66313196,15
78.14444444,0.06055158,3.053332879,A with temperature: 15,discharge,2,2,0,0.130185897,15.68340623,15
78.16111111,0.06055158,3.043035135,A with temperature: 15,discharge,2,2,0,0.13119509,15.70390175,15
78.17777778,0.06055158,3.032688892,A with temperature: 15,discharge,2,2,0,0.132204283,15.72388675,15
78.19444444,0.06055158,3.022288326,A with temperature: 15,discharge,2,2,0,0.133213476,15.74352462,15
78.21111111,0.06055158,3.011818541,A with temperature: 15,discharge,2,2,0,0.134222669,15.76296721,15
78.22777778,0.06055158,3.00126261,A with temperature: 15,discharge,2,2,0,0.135231862,15.78234891,15
78.24444444,0.06055158,2.990601291,A with temperature: 15,discharge,2,2,0,0.136241055,15.80179339,15
78.26111111,0.06055158,2.979811616,A with temperature: 15,discharge,2,2,0,0.137250248,15.82140746,15
78.27777778,0.06055158,2.960493792,A with temperature: 15,discharge,2,2,0,0.138259441,15.84133464,15
78.29444444,0.06055158,2.937267931,A with temperature: 15,discharge,2,2,0,0.139268634,15.86161738,15
78.31111111,0.06055158,2.911250849,A with temperature: 15,discharge,2,2,0,0.140277827,15.88245705,15
78.32777778,0.06055158,2.880634802,A with temperature: 15,discharge,2,2,0,0.14128702,15.90401653,15
78.34444444,0.06055158,2.849201395,A with temperature: 15,discharge,2,2,0,0.142296213,15.92657899,15
78.36111111,0.06055158,2.809436421,A with temperature: 15,discharge,2,2,0,0.143305406,15.95048176,15
78.37777778,0.06055158,2.768970517,A with temperature: 15,discharge,2,2,0,0.144314599,15.97616814,15
78.39444444,0.06055158,2.71433693,A with temperature: 15,discharge,2,2,0,0.145323792,16.00434474,15
78.41111111,0.06055158,2.653259456,A with temperature: 15,discharge,2,2,0,0.146332985,16.03619298,15
78.41944444,0.06055158,2.62171081,A with temperature: 15,discharge,2,2,0,0.146837582,16.0535406,15
78.42361111,0.06055158,2.569933535,A with temperature: 15,discharge,2,2,0,0.14708988,16.0626934,15
78.42777778,0,2.865623858,A with temperature: 15,rest,2,3,0,0.14708988,15.98361072,15
78.44444444,0,2.925007796,A with temperature: 15,rest,2,3,0,0.14708988,15.7397779,15
78.46111111,0,2.954518848,A with temperature: 15,rest,2,3,0,0.14708988,15.55698418,15
78.47777778,0,2.974894079,A with temperature: 15,rest,2,3,0,0.14708988,15.42017924,15
78.49444444,0,2.988019366,A with temperature: 15,rest,2,3,0,0.14708988,15.31768314,15
78.51111111,0,2.997248787,A with temperature: 15,rest,2,3,0,0.14708988,15.24094284,15
78.52777778,0,3.004584381,A with temperature: 15,rest,2,3,0,0.14708988,15.18338913,15
78.54444444,0,3.010519056,A with temperature: 15,rest,2,3,0,0.14708988,15.1401758,15
78.56111111,0,3.01538399,A with temperature: 15,rest,2,3,0,0.14708988,15.10768428,15
78.57777778,0,3.019412474,A with temperature: 15,rest,2,3,0,0.14708988,15.08321262,15
78.59444444,0,3.022775299,A with temperature: 15,rest,2,3,0,0.14708988,15.06474309,15
78.61111111,0,3.025601284,A with temperature: 15,rest,2,3,0,0.14708988,15.05076872,15
78.62777778,0,3.027989867,A with temperature: 15,rest,2,3,0,0.14708988,15.04016376,15
78.64444444,0,3.030019199,A with temperature: 15,rest,2,3,0,0.14708988,15.03208703,15
78.66111111,0,3.031751571,A with temperature: 15,rest,2,3,0,0.14708988,15.02590976,15
78.67777778,0,3.03323718,A with temperature: 15,rest,2,3,0,0.14708988,15.02116173,15
78.69444444,0,3.034516826,A with temperature: 15,rest,2,3,0,0.14708988,15.01749111,15
