Test Time / h,Current / A,Voltage / V,Protocol Name / 1,Step Type / 1,Cycle Count / 1,Step Index / 1,Charge Capacity / Ah,Discharge Capacity / Ah,Maximum Cell Temperature / degC,External Temperature / degC
93.41111111,0.06055158,3.271796048,A with temperature: 45,discharge,5,2,0,0.018165474,45.20476173,45
93.42777778,0.06055158,3.270401389,A with temperature: 45,discharge,5,2,0,0.019174667,45.20640256,45
93.44444444,0.06055158,3.269009082,A with temperature: 45,discharge,5,2,0,0.02018386,45.20738351,45
93.46111111,0.06055158,3.267618243,A with temperature: 45,discharge,5,2,0,0.021193053,45.20787484,45
93.47777778,0.06055158,3.26628132,A with temperature: 45,discharge,5,2,0,0.022202246,45.20797656,45
93.49444444,0.06055158,3.265285438,A with temperature: 45,discharge,5,2,0,0.023211439,45.20761529,45
93.51111111,0.06055158,3.264448371,A with temperature: 45,discharge,5,2,0,0.024220632,45.20680757,45
93.52777778,0.06055158,3.263623762,A with temperature: 45,discharge,5,2,0,0.025229825,45.20564521,45
93.54444444,0.06055158,3.262807981,A with temperature: 45,discharge,5,2,0,0.026239018,45.2042379,45
93.56111111,0.06055158,3.261999951,A with temperature: 45,discharge,5,2,0,0.027248211,45.20266694,45
93.57777778,0.06055158,3.261198722,A with temperature: 45,discharge,5,2,0,0.028257404,45.20099249,45
93.59444444,0.06055158,3.260394428,A with temperature: 45,discharge,5,2,0,0.029266597,45.19962207,45
93.61111111,0.06055158,3.259603862,A with temperature: 45,discharge,5,2,0,0.03027579,45.19881527,45
93.62777778,0.06055158,3.258847972,A with temperature: 45,discharge,5,2,0,0.031284983,45.19866668,45
93.64444444,0.06055158,3.258104124,A with temperature: 45,discharge,5,2,0,0.032294176,45.19902531,45
93.66111111,0.06055158,3.257364674,A with temperature: 45,discharge,5,2,0,0.033303369,45.19974441,45
93.67777778,0.06055158,3.256654944,A with temperature: 45,discharge,5,2,0,0.034312562,45.20077311,45
93.69444444,0.06055158,3.256121616,A with temperature: 45,discharge,5,2,0,0.035321755,45.20204839,45
93.71111111,0.06055158,3.255726459,A with temperature: 45,discharge,5,2,0,0.036330948,45.20352589,45
93.72777778,0.06055158,3.255328352,A with temperature: 45,discharge,5,2,0,0.037340141,45.20515781,45
93.74444444,0.06055158,3.254927466,A with temperature: 45,discharge,5,2,0,0.038349334,45.20690992,45
93.76111111,0.06055158,3.254544913,A with temperature: 45,discharge,5,2,0,0.039358527,45.20839381,45
93.77777778,0.06055158,3.254234244,A with temperature: 45,discharge,5,2,0,0.04036772,45.20838069,45
93.79444444,0.06055158,3.253935309,A with temperature: 45,discharge,5,2,0,0.041376913,45.20699762,45
93.81111111,0.06055158,3.25367814,A with temperature: 45,discharge,5,2,0,0.042386106,45.20386642,45
93.82777778,0.06055158,3.253419798,A with temperature: 45,discharge,5,2,0,0.043395299,45.19940953,45
93.84444444,0.06055158,3.253158796,A with temperature: 45,discharge,5,2,0,0.044404492,45.19396669,45
93.86111111,0.06055158,3.252895176,A with temperature: 45,discharge,5,2,0,0.045413685,45.18779208,45
93.87777778,0.06055158,3.252644538,A with temperature: 45,discharge,5,2,0,0.046422878,45.18138577,45
93.89444444,0.06055158,3.252422034,A with temperature: 45,discharge,5,2,0,0.047432071,45.17553307,45
93.91111111,0.06055158,3.252208321,A with temperature: 45,discharge,5,2,0,0.048441264,45.17056671,45
93.92777778,0.06055158,3.251992306,A with temperature: 45,discharge,5,2,0,0.049450457,45.16626293,45
93.94444444,0.06055158,3.251773969,A with temperature: 45,discharge,5,2,0,0.05045965,45.16245608,45
93.96111111,0.06055158,3.25155329,A with temperature: 45,discharge,5,2,0,0.051468843,45.15902284,45
93.97777778,0.06055158,3.251330251,A with temperature: 45,discharge,5,2,0,0.052478036,45.15587131,45
93.99444444,0.06055158,3.251104834,A with temperature: 45,discharge,5,2,0,0.053487229,45.15293297,45
94.01111111,0.06055158,3.250877021,A with temperature: 45,discharge,5,2,0,0.054496422,45.15015672,45
94.02777778,0.06055158,3.250646793,A with temperature: 45,discharge,5,2,0,0.055505615,45.14750444,45
94.04444444,0.06055158,3.25041413,A with temperature: 45,discharge,5,2,0,0.056514808,45.14494772,45
94.06111111,0.06055158,3.250169172,A with temperature: 45,discharge,5,2,0,0.057524001,45.14248823,45
94.07777778,0.06055158,3.249900623,A with temperature: 45,discharge,5,2,0,0.058533194,45.14020243,45
94.09444444,0.06055158,3.249592898,A with temperature: 45,discharge,5,2,0,0.059542387,45.13818951,45
94.11111111,0.06055158,3.24926946,A with temperature: 45,discharge,5,2,0,0.06055158,45.13646588,45
94.12777778,0.06055158,3.248943494,A with temperature: 45,discharge,5,2,0,0.061560773,45.13496092,45
94.14444444,0.06055158,3.248614962,A with temperature: 45,discharge,5,2,0,0.062569966,45.13362217,45
94.16111111,0.06055158,3.248284339,A with temperature: 45,discharge,5,2,0,0.063579159,45.1324019,45
94.17777778,0.06055158,3.247951447,A with temperature: 45,discharge,5,2,0,0.064588352,45.1312667,45
94.19444444,0.06055158,3.247615858,A with temperature: 45,discharge,5,2,0,0.065597545,45.13019824,45
94.21111111,0.06055158,3.247277525,A with temperature: 45,discharge,5,2,0,0.066606738,45.12918287,45
94.22777778,0.06055158,3.246936399,A with temperature: 45,discharge,5,2,0,0.067615931,45.12821049,45
94.24444444,0.06055158,3.246590605,A with temperature: 45,discharge,5,2,0,0.068625124,45.12727427,45
94.26111111,0.06055158,3.246148446,A with temperature: 45,discharge,5,2,0,0.069634317,45.12637239,45
94.27777778,0.06055158,3.245657963,A with temperature: 45,discharge,5,2,0,0.07064351,45.12550053,45
94.29444444,0.06055158,3.245032021,A with temperature: 45,discharge,5,2,0,0.071652703,45.12479399,45
94.31111111,0.06055158,3.244408852,A with temperature: 45,discharge,5,2,0,0.072661896,45.12388505,45
94.32777778,0.06055158,3.243832124,A with temperature: 45,discharge,5,2,0,0.073671089,45.12197452,45
94.34444444,0.06055158,3.243246297,A with temperature: 45,discharge,5,2,0,0.074680282,45.11941762,45
94.36111111,0.06055158,3.242657304,A with temperature: 45,discharge,5,2,0,0.075689475,45.11636945,45
94.37777778,0.06055158,3.24206507,A with temperature: 45,discharge,5,2,0,0.076698668,45.11294583,45
94.39444444,0.06055158,3.241469511,A with temperature: 45,discharge,5,2,0,0.077707861,45.10923341,45
94.41111111,0.06055158,3.240844153,A with temperature: 45,discharge,5,2,0,0.078717054,45.10575553,45
94.42777778,0.06055158,3.240163685,A with temperature: 45,discharge,5,2,0,0.079726247,45.1033716,45
94.44444444,0.06055158,3.239411966,A with temperature: 45,discharge,5,2,0,0.08073544,45.10180817,45
94.46111111,0.06055158,3.238556339,A with temperature: 45,discharge,5,2,0,0.081744633,45.10086564,45
94.47777778,0.06055158,3.237477242,A with temperature: 45,discharge,5,2,0,0.082753826,45.1003861,45
94.49444444,0.06055158,3.236266938,A with temperature: 45,discharge,5,2,0,0.083763019,45.10025058,45
94.51111111,0.06055158,3.235050424,A with temperature: 45,discharge,5,2,0,0.084772212,45.10040453,45
94.52777778,0.06055158,3.233827855,A with temperature: 45,discharge,5,2,0,0.085781405,45.10080802,45
94.54444444,0.06055158,3.232600651,A with temperature: 45,discharge,5,2,0,0.086790598,45.10140283,45
94.56111111,0.06055158,3.231363553,A with temperature: 45,discharge,5,2,0,0.087799791,45.10222997,45
94.57777778,0.06055158,3.230095646,A with temperature: 45,discharge,5,2,0,0.088808984,45.10367753,45
94.59444444,0.06055158,3.228782437,A with temperature: 45,discharge,5,2,0,0.089818177,45.10630374,45
94.61111111,0.06055158,3.227439533,A with temperature: 45,discharge,5,2,0,0.09082737,45.11026239,45
94.62777778,0.06055158,3.226088728,A with temperature: 45,discharge,5,2,0,0.091836563,45.11526351,45
94.64444444,0.06055158,3.224634009,A with temperature: 45,discharge,5,2,0,0.092845756,45.12105167,45
94.66111111,0.06055158,3.223017707,A with temperature: 45,discharge,5,2,0,0.093854949,45.127438,45
94.67777778,0.06055158,3.221107416,A with temperature: 45,discharge,5,2,0,0.094864142,45.13426979,45
94.69444444,0.06055158,3.219178456,A with temperature: 45,discharge,5,2,0,0.095873335,45.14144279,45
94.71111111,0.06055158,3.217231661,A with temperature: 45,discharge,5,2,0,0.096882528,45.14889804,45
94.72777778,0.06055158,3.215271448,A with temperature: 45,discharge,5,2,0,0.097891721,45.15658427,45
94.74444444,0.06055158,3.213303403,A with temperature: 45,discharge,5,2,0,0.098900914,45.16445232,45
94.76111111,0.06055158,3.211327112,A with temperature: 45,discharge,5,2,0,0.099910107,45.17246612,45
94.77777778,0.06055158,3.209341913,A with temperature: 45,discharge,5,2,0,0.1009193,45.1806028,45
94.79444444,0.06055158,3.207346722,A with temperature: 45,discharge,5,2,0,0.101928493,45.18885609,45
94.81111111,0.06055158,3.205148925,A with temperature: 45,discharge,5,2,0,0.102937686,45.19860831,45
94.82777778,0.06055158,3.202898568,A with temperature: 45,discharge,5,2,0,0.103946879,45.20970788,45
94.84444444,0.06055158,3.200583763,A with temperature: 45,discharge,5,2,0,0.104956072,45.22180325,45
94.86111111,0.06055158,3.198126274,A with temperature: 45,discharge,5,2,0,0.105965265,45.23464208,45
94.87777778,0.06055158,3.19560773,A with temperature: 45,discharge,5,2,0,0.106974458,45.24802168,45
94.89444444,0.06055158,3.193079571,A with temperature: 45,discharge,5,2,0,0.107983651,45.26179475,45
94.91111111,0.06055158,3.188984651,A with temperature: 45,discharge,5,2,0,0.108992844,45.27552457,45
94.92777778,0.06055158,3.184538343,A with temperature: 45,discharge,5,2,0,0.110002037,45.28937158,45
94.94444444,0.06055158,3.18020848,A with temperature: 45,discharge,5,2,0,0.11101123,45.30336658,45
94.96111111,0.06055158,3.175983585,A with temperature: 45,discharge,5,2,0,0.112020423,45.317514,45
94.97777778,0.06055158,3.171853626,A with temperature: 45,discharge,5,2,0,0.113029616,45.33183342,45
94.99444444,0.06055158,3.16781082,A with temperature: 45,discharge,5,2,0,0.114038809,45.34634107,45
95.01111111,0.06055158,3.163850798,A with temperature: 45,discharge,5,2,0,0.115048002,45.36100052,45
95.02777778,0.06055158,3.159967282,A with temperature: 45,discharge,5,2,0,0.116057195,45.3757771,45
95.04444444,0.06055158,3.151888021,A with temperature: 45,discharge,5,2,0,0.117066388,45.39443601,45
95.06111111,0.06055158,3.142651861,A with temperature: 45,discharge,5,2,0,0.118075581,45.41748673,45
95.07777778,0.06055158,3.135314174,A with temperature: 45,discharge,5,2,0,0.119084774,45.44213548,45
95.09444444,0.06055158,3.129187308,A with temperature: 45,discharge,5,2,0,0.120093967,45.4668833,45
95.11111111,0.06055158,3.123896974,A with temperature: 45,discharge,5,2,0,0.12110316,45.49121776,45
95.12777778,0.06055158,3.119211703,A with temperature: 45,discharge,5,2,0,0.122112353,45.51411793,45
95.14444444,0.06055158,3.11494179,A with temperature: 45,discharge,5,2,0,0.123121546,45.53524089,45
95.16111111,0.06055158,3.110953199,A with temperature: 45,discharge,5,2,0,0.124130739,45.55464305,45
95.17777778,0.06055158,3.107156723,A with temperature: 45,discharge,5,2,0,0.125139932,45.57247455,45
95.19444444,0.06055158,3.103487426,A with temperature: 45,discharge,5,2,0,0.126149125,45.58893754,45
95.21111111,0.06055158,3.099897708,A with temperature: 45,discharge,5,2,0,0.127158318,45.60425182,45
95.22777778,0.06055158,3.095997593,A with temperature: 45,discharge,5,2,0,0.128167511,45.61891256,45
95.24444444,0.06055158,3.087070498,A with temperature: 45,discharge,5,2,0,0.129176704,45.6352579,45
95.26111111,0.06055158,3.076596662,A with temperature: 45,discharge,5,2,0,0.130185897,45.65315047,45
95.27777778,0.06055158,3.066103569,A with temperature: 45,discharge,5,2,0,0.13119509,45.67221521,45
95.29444444,0.06055158,3.055581941,A with temperature: 45,discharge,5,2,0,0.132204283,45.69204304,45
95.31111111,0.06055158,3.045037742,A with temperature: 45,discharge,5,2,0,0.133213476,45.71181245,45
95.32777778,0.06055158,3.034447802,A with temperature: 45,discharge,5,2,0,0.134222669,45.73151983,45
95.34444444,0.06055158,3.02379713,A with temperature: 45,discharge,5,2,0,0.135231862,45.75118402,45
95.36111111,0.06055158,3.013068077,A with temperature: 45,discharge,5,2,0,0.136241055,45.7708963,45
95.37777778,0.06055158,3.002245373,A with temperature: 45,discharge,5,2,0,0.137250248,45.79074373,45
95.39444444,0.06055158,2.991311615,A with temperature: 45,discharge,5,2,0,0.138259441,45.81081173,45
95.41111111,0.06055158,2.980246102,A with temperature: 45,discharge,5,2,0,0.139268634,45.83118779,45
95.42777778,0.06055158,2.966249498,A with temperature: 45,discharge,5,2,0,0.140277827,45.85196594,45
95.44444444,0.06055158,2.9427477,A with temperature: 45,discharge,5,2,0,0.14128702,45.87317573,45
95.46111111,0.06055158,2.91901421,A with temperature: 45,discharge,5,2,0,0.142296213,45.89497976,45
95.47777778,0.06055158,2.888746864,A with temperature: 45,discharge,5,2,0,0.143305406,45.91755923,45
95.49444444,0.06055158,2.85749975,A with temperature: 45,discharge,5,2,0,0.144314599,45.94110593,45
95.51111111,0.06055158,2.820882375,A with temperature: 45,discharge,5,2,0,0.145323792,45.96598691,45
95.52777778,0.06055158,2.780233729,A with temperature: 45,discharge,5,2,0,0.146332985,45.99257424,45
95.54444444,0.06055158,2.733780097,A with temperature: 45,discharge,5,2,0,0.147342178,46.02148485,45
95.56111111,0.06055158,2.672836413,A with temperature: 45,discharge,5,2,0,0.148351371,46.05370061,45
95.57777778,0.06055158,2.609403004,A with temperature: 45,discharge,5,2,0,0.149360564,46.09114282,45
95.58611111,0,2.871354306,A with temperature: 45,rest,5,3,0,0.149360564,45.94040696,45
95.59444444,0,2.899628596,A with temperature: 45,rest,5,3,0,0.149360564,45.8086766,45
95.61111111,0,2.931750965,A with temperature: 45,rest,5,3,0,0.149360564,45.60869293,45
95.62777778,0,2.950826224,A with temperature: 45,rest,5,3,0,0.149360564,45.45904101,45
95.64444444,0,2.964701316,A with temperature: 45,rest,5,3,0,0.149360564,45.3469824,45
95.66111111,0,2.974357313,A with temperature: 45,rest,5,3,0,0.149360564,45.2629949,45
95.67777778,0,2.98084389,A with temperature: 45,rest,5,3,0,0.149360564,45.20000405,45
95.69444444,0,2.986000595,A with temperature: 45,rest,5,3,0,0.149360564,45.15269583,45
95.71111111,0,2.990158393,A with temperature: 45,rest,5,3,0,0.149360564,45.11711412,45
95.72777778,0,2.993548072,A with temperature: 45,rest,5,3,0,0.149360564,45.09030528,45
95.74444444,0,2.996336845,A with temperature: 45,rest,5,3,0,0.149360564,45.07006373,45
95.76111111,0,2.998649467,A with temperature: 45,rest,5,3,0,0.149360564,45.05474214,45
95.77777778,0,3.000581051,A with temperature: 45,rest,5,3,0,0.149360564,45.04310971,45
95.79444444,0,3.002205309,A with temperature: 45,rest,5,3,0,0.149360564,45.03424662,45
95.81111111,0,3.00358008,A with temperature: 45,rest,5,3,0,0.149360564,45.02746512,45
95.82777778,0,3.00475119,A with temperature: 45,rest,5,3,0,0.149360564,45.02225071,45
95.84444444,0,3.005755221,A with temperature: 45,rest,5,3,0,0.149360564,45.01821815,45
