Test Time / h,Current / A,Voltage / V,Protocol Name / 1,Step Type / 1,Cycle Count / 1,Step Index / 1,Charge Capacity / Ah,Discharge Capacity / Ah,Maximum Cell Temperature / degC,External Temperature / degC
91.04444444,-0.06055158,3.34770897,A with temperature: 45,charge,5,2,0.041376913,0,45.23802749,45
91.06111111,-0.06055158,3.349303221,A with temperature: 45,charge,5,2,0.042386106,0,45.24455396,45
91.07777778,-0.06055158,3.350853655,A with temperature: 45,charge,5,2,0.043395299,0,45.25126824,45
91.09444444,-0.06055158,3.352075729,A with temperature: 45,charge,5,2,0.044404492,0,45.25813678,45
91.11111111,-0.06055158,3.353133921,A with temperature: 45,charge,5,2,0.045413685,0,45.26514026,45
91.12777778,-0.06055158,3.35419747,A with temperature: 45,charge,5,2,0.046422878,0,45.27224867,45
91.14444444,-0.06055158,3.355266101,A with temperature: 45,charge,5,2,0.047432071,0,45.27944093,45
91.16111111,-0.06055158,3.356310723,A with temperature: 45,charge,5,2,0.048441264,0,45.28620985,45
91.17777778,-0.06055158,3.357301939,A with temperature: 45,charge,5,2,0.049450457,0,45.29164768,45
91.19444444,-0.06055158,3.358291541,A with temperature: 45,charge,5,2,0.05045965,0,45.29598566,45
91.21111111,-0.06055158,3.359285727,A with temperature: 45,charge,5,2,0.051468843,0,45.29950925,45
91.22777778,-0.06055158,3.360284373,A with temperature: 45,charge,5,2,0.052478036,0,45.30243078,45
91.24444444,-0.06055158,3.361287368,A with temperature: 45,charge,5,2,0.053487229,0,45.30490838,45
91.26111111,-0.06055158,3.362294612,A with temperature: 45,charge,5,2,0.054496422,0,45.30705988,45
91.27777778,-0.06055158,3.363148587,A with temperature: 45,charge,5,2,0.055505615,0,45.3089642,45
91.29444444,-0.06055158,3.363704534,A with temperature: 45,charge,5,2,0.056514808,0,45.31069703,45
91.31111111,-0.06055158,3.364208997,A with temperature: 45,charge,5,2,0.057524001,0,45.31230882,45
91.32777778,-0.06055158,3.364717423,A with temperature: 45,charge,5,2,0.058533194,0,45.313834,45
91.34444444,-0.06055158,3.365229725,A with temperature: 45,charge,5,2,0.059542387,0,45.3152991,45
91.36111111,-0.06055158,3.365745863,A with temperature: 45,charge,5,2,0.06055158,0,45.31672399,45
91.37777778,-0.06055158,3.366265803,A with temperature: 45,charge,5,2,0.061560773,0,45.31812349,45
91.39444444,-0.06055158,3.366789517,A with temperature: 45,charge,5,2,0.062569966,0,45.31950867,45
91.41111111,-0.06055158,3.367316986,A with temperature: 45,charge,5,2,0.063579159,0,45.32088777,45
91.42777778,-0.06055158,3.367860452,A with temperature: 45,charge,5,2,0.064588352,0,45.32249157,45
91.44444444,-0.06055158,3.368419417,A with temperature: 45,charge,5,2,0.065597545,0,45.32448713,45
91.46111111,-0.06055158,3.368917075,A with temperature: 45,charge,5,2,0.066606738,0,45.32654514,45
91.47777778,-0.06055158,3.369336709,A with temperature: 45,charge,5,2,0.067615931,0,45.32864968,45
91.49444444,-0.06055158,3.369629118,A with temperature: 45,charge,5,2,0.068625124,0,45.3307927,45
91.51111111,-0.06055158,3.369911102,A with temperature: 45,charge,5,2,0.069634317,0,45.3329665,45
91.52777778,-0.06055158,3.370196485,A with temperature: 45,charge,5,2,0.07064351,0,45.33515722,45
91.54444444,-0.06055158,3.370485005,A with temperature: 45,charge,5,2,0.071652703,0,45.33734957,45
91.56111111,-0.06055158,3.370777385,A with temperature: 45,charge,5,2,0.072661896,0,45.33954369,45
91.57777778,-0.06055158,3.371073719,A with temperature: 45,charge,5,2,0.073671089,0,45.34173971,45
91.59444444,-0.06055158,3.371374124,A with temperature: 45,charge,5,2,0.074680282,0,45.34393775,45
91.61111111,-0.06055158,3.371678738,A with temperature: 45,charge,5,2,0.075689475,0,45.34613796,45
91.62777778,-0.06055158,3.371994139,A with temperature: 45,charge,5,2,0.076698668,0,45.34775229,45
91.64444444,-0.06055158,3.372295632,A with temperature: 45,charge,5,2,0.077707861,0,45.34865099,45
91.66111111,-0.06055158,3.372582257,A with temperature: 45,charge,5,2,0.078717054,0,45.34895796,45
91.67777778,-0.06055158,3.372853143,A with temperature: 45,charge,5,2,0.079726247,0,45.34870868,45
91.69444444,-0.06055158,3.373098824,A with temperature: 45,charge,5,2,0.08073544,0,45.34795241,45
91.71111111,-0.06055158,3.37335039,A with temperature: 45,charge,5,2,0.081744633,0,45.34682664,45
91.72777778,-0.06055158,3.374033263,A with temperature: 45,charge,5,2,0.082753826,0,45.34553093,45
91.74444444,-0.06055158,3.37473332,A with temperature: 45,charge,5,2,0.083763019,0,45.34411396,45
91.76111111,-0.06055158,3.375432031,A with temperature: 45,charge,5,2,0.084772212,0,45.34262094,45
91.77777778,-0.06055158,3.376130023,A with temperature: 45,charge,5,2,0.085781405,0,45.34108466,45
91.79444444,-0.06055158,3.376827929,A with temperature: 45,charge,5,2,0.086790598,0,45.33952979,45
91.81111111,-0.06055158,3.377526478,A with temperature: 45,charge,5,2,0.087799791,0,45.33797531,45
91.82777778,-0.06055158,3.381426592,A with temperature: 45,charge,5,2,0.088808984,0,45.33970382,45
91.84444444,-0.06055158,3.386834756,A with temperature: 45,charge,5,2,0.089818177,0,45.3457857,45
91.86111111,-0.06055158,3.39139167,A with temperature: 45,charge,5,2,0.09082737,0,45.35377485,45
91.87777778,-0.06055158,3.395292369,A with temperature: 45,charge,5,2,0.091836563,0,45.36167171,45
91.89444444,-0.06055158,3.398649293,A with temperature: 45,charge,5,2,0.092845756,0,45.36838936,45
91.91111111,-0.06055158,3.401535298,A with temperature: 45,charge,5,2,0.093854949,0,45.37366086,45
91.92777778,-0.06055158,3.404023879,A with temperature: 45,charge,5,2,0.094864142,0,45.37740936,45
91.94444444,-0.06055158,3.40617683,A with temperature: 45,charge,5,2,0.095873335,0,45.37969246,45
91.96111111,-0.06055158,3.408082554,A with temperature: 45,charge,5,2,0.096882528,0,45.38124015,45
91.97777778,-0.06055158,3.409747421,A with temperature: 45,charge,5,2,0.097891721,0,45.38201031,45
91.99444444,-0.06055158,3.411242168,A with temperature: 45,charge,5,2,0.098900914,0,45.38260334,45
92.01111111,-0.06055158,3.412605583,A with temperature: 45,charge,5,2,0.099910107,0,45.38357367,45
92.02777778,-0.06055158,3.413884895,A with temperature: 45,charge,5,2,0.1009193,0,45.38471889,45
92.04444444,-0.06055158,3.415084577,A with temperature: 45,charge,5,2,0.101928493,0,45.38589986,45
92.06111111,-0.06055158,3.416225555,A with temperature: 45,charge,5,2,0.102937686,0,45.38702917,45
92.07777778,-0.06055158,3.417392783,A with temperature: 45,charge,5,2,0.103946879,0,45.38804929,45
92.09444444,-0.06055158,3.418532856,A with temperature: 45,charge,5,2,0.104956072,0,45.38893015,45
92.11111111,-0.06055158,3.41960956,A with temperature: 45,charge,5,2,0.105965265,0,45.38966403,45
92.12777778,-0.06055158,3.420643695,A with temperature: 45,charge,5,2,0.106974458,0,45.39086629,45
92.14444444,-0.06055158,3.42164122,A with temperature: 45,charge,5,2,0.107983651,0,45.39264702,45
92.16111111,-0.06055158,3.422605742,A with temperature: 45,charge,5,2,0.108992844,0,45.39484591,45
92.17777778,-0.06055158,3.42354244,A with temperature: 45,charge,5,2,0.110002037,0,45.39734637,45
92.19444444,-0.06055158,3.424455895,A with temperature: 45,charge,5,2,0.11101123,0,45.40006314,45
92.21111111,-0.06055158,3.42535061,A with temperature: 45,charge,5,2,0.112020423,0,45.40294289,45
92.22777778,-0.06055158,3.426274117,A with temperature: 45,charge,5,2,0.113029616,0,45.40597563,45
92.24444444,-0.06055158,3.427195774,A with temperature: 45,charge,5,2,0.114038809,0,45.40912487,45
92.26111111,-0.06055158,3.428162134,A with temperature: 45,charge,5,2,0.115048002,0,45.41242145,45
92.27777778,-0.06055158,3.429175305,A with temperature: 45,charge,5,2,0.116057195,0,45.41585023,45
92.29444444,-0.06055158,3.430182101,A with temperature: 45,charge,5,2,0.117066388,0,45.41937548,45
92.31111111,-0.06055158,3.431186548,A with temperature: 45,charge,5,2,0.118075581,0,45.42282379,45
92.32777778,-0.06055158,3.432185366,A with temperature: 45,charge,5,2,0.119084774,0,45.42549623,45
92.34444444,-0.06055158,3.433181686,A with temperature: 45,charge,5,2,0.120093967,0,45.42759098,45
92.36111111,-0.06055158,3.43417685,A with temperature: 45,charge,5,2,0.12110316,0,45.42925659,45
92.37777778,-0.06055158,3.435172019,A with temperature: 45,charge,5,2,0.122112353,0,45.43060494,45
92.39444444,-0.06055158,3.436168262,A with temperature: 45,charge,5,2,0.123121546,0,45.43172064,45
92.41111111,-0.06055158,3.437249404,A with temperature: 45,charge,5,2,0.124130739,0,45.43259868,45
92.42777778,-0.06055158,3.438332485,A with temperature: 45,charge,5,2,0.125139932,0,45.43327614,45
92.44444444,-0.06055158,3.439434624,A with temperature: 45,charge,5,2,0.126149125,0,45.43385592,45
92.46111111,-0.06055158,3.440471071,A with temperature: 45,charge,5,2,0.127158318,0,45.43441016,45
92.47777778,-0.06055158,3.441504088,A with temperature: 45,charge,5,2,0.128167511,0,45.43498559,45
92.49444444,-0.06055158,3.442563746,A with temperature: 45,charge,5,2,0.129176704,0,45.43560933,45
92.51111111,-0.06055158,3.444240322,A with temperature: 45,charge,5,2,0.130185897,0,45.43710585,45
92.52777778,-0.06055158,3.446874526,A with temperature: 45,charge,5,2,0.13119509,0,45.44180069,45
92.54444444,-0.06055158,3.449700619,A with temperature: 45,charge,5,2,0.132204283,0,45.44825811,45
92.56111111,-0.06055158,3.452604196,A with temperature: 45,charge,5,2,0.133213476,0,45.45572382,45
92.57777778,-0.06055158,3.45552894,A with temperature: 45,charge,5,2,0.134222669,0,45.46386555,45
92.59444444,-0.06055158,3.459449408,A with temperature: 45,charge,5,2,0.135231862,0,45.47325749,45
92.61111111,-0.06055158,3.46558551,A with temperature: 45,charge,5,2,0.136241055,0,45.48449224,45
92.62777778,-0.06055158,3.471172567,A with temperature: 45,charge,5,2,0.137250248,0,45.49616416,45
92.64444444,-0.06055158,3.476579747,A with temperature: 45,charge,5,2,0.138259441,0,45.50823058,45
92.66111111,-0.06055158,3.481808012,A with temperature: 45,charge,5,2,0.139268634,0,45.52060765,45
92.67777778,-0.06055158,3.486988714,A with temperature: 45,charge,5,2,0.140277827,0,45.53312827,45
92.69444444,-0.06055158,3.492117923,A with temperature: 45,charge,5,2,0.14128702,0,45.54541108,45
92.71111111,-0.06055158,3.497259509,A with temperature: 45,charge,5,2,0.142296213,0,45.55748242,45
92.72777778,-0.06055158,3.504153253,A with temperature: 45,charge,5,2,0.143305406,0,45.57046533,45
92.74444444,-0.06055158,3.514216733,A with temperature: 45,charge,5,2,0.144314599,0,45.5800639,45
92.76111111,-0.06055158,3.523760717,A with temperature: 45,charge,5,2,0.145323792,0,45.58883309,45
92.77777778,-0.06055158,3.534902154,A with temperature: 45,charge,5,2,0.146332985,0,45.5849199,45
92.79444444,-0.06055158,3.550050147,A with temperature: 45,charge,5,2,0.147342178,0,45.55039377,45
92.81111111,-0.06055158,3.56845969,A with temperature: 45,charge,5,2,0.148351371,0,45.50005562,45
92.82777778,-0.06055158,3.593600235,A with temperature: 45,charge,5,2,0.149360564,0,45.45381603,45
92.84444444,0,3.496327727,A with temperature: 45,rest,5,3,0.149360564,0,45.34184784,45
92.86111111,0,3.490726946,A with temperature: 45,rest,5,3,0.149360564,0,45.25602963,45
92.87777778,0,3.488306312,A with temperature: 45,rest,5,3,0.149360564,0,45.1913424,45
92.89444444,0,3.487059433,A with temperature: 45,rest,5,3,0.149360564,0,45.14285871,45
92.91111111,0,3.486350767,A with temperature: 45,rest,5,3,0.149360564,0,45.10660869,45
92.92777778,0,3.485923492,A with temperature: 45,rest,5,3,0.149360564,0,45.07952969,45
92.94444444,0,3.485656163,A with temperature: 45,rest,5,3,0.149360564,0,45.05932403,45
92.96111111,0,3.485484532,A with temperature: 45,rest,5,3,0.149360564,0,45.04424997,45
