Test Time / h,Current / A,Voltage / V,Protocol Name / 1,Step Type / 1,Cycle Count / 1,Step Index / 1,Charging Capacity / Ah,Discharging Capacity / Ah,Maximum Cell Temperature / degC,External Temperature / degC
73.34444444,-0.06055158,3.268195266,A with temperature: 15,charge,2,2,0.011984167,0,15.09715369,15
73.36111111,-0.06055158,3.27720568,A with temperature: 15,charge,2,2,0.01299336,0,15.10624834,15
73.37777778,-0.06055158,3.286183559,A with temperature: 15,charge,2,2,0.014002553,0,15.11578687,15
73.39444444,-0.06055158,3.295137735,A with temperature: 15,charge,2,2,0.015011746,0,15.12568656,15
73.41111111,-0.06055158,3.298350738,A with temperature: 15,charge,2,2,0.016020939,0,15.1340231,15
73.42777778,-0.06055158,3.300395744,A with temperature: 15,charge,2,2,0.017030132,0,15.14039189,15
73.44444444,-0.06055158,3.302467976,A with temperature: 15,charge,2,2,0.018039325,0,15.14528641,15
73.46111111,-0.06055158,3.304564146,A with temperature: 15,charge,2,2,0.019048518,0,15.14911495,15
73.47777778,-0.06055158,3.306682736,A with temperature: 15,charge,2,2,0.020057711,0,15.15217934,15
73.49444444,-0.06055158,3.308822382,A with temperature: 15,charge,2,2,0.021066904,0,15.15470219,15
73.51111111,-0.06055158,3.310979829,A with temperature: 15,charge,2,2,0.022076097,0,15.1569103,15
73.52777778,-0.06055158,3.313142496,A with temperature: 15,charge,2,2,0.02308529,0,15.15933883,15
73.54444444,-0.06055158,3.315320768,A with temperature: 15,charge,2,2,0.024094483,0,15.16201841,15
73.56111111,-0.06055158,3.317515683,A with temperature: 15,charge,2,2,0.025103676,0,15.16490528,15
73.57777778,-0.06055158,3.319720184,A with temperature: 15,charge,2,2,0.026112869,0,15.16816215,15
73.59444444,-0.06055158,3.321628836,A with temperature: 15,charge,2,2,0.027122062,0,15.17186072,15
73.61111111,-0.06055158,3.323109436,A with temperature: 15,charge,2,2,0.028131255,0,15.17591821,15
73.62777778,-0.06055158,3.324632971,A with temperature: 15,charge,2,2,0.029140448,0,15.17934461,15
73.64444444,-0.06055158,3.326178969,A with temperature: 15,charge,2,2,0.030149641,0,15.18202674,15
73.66111111,-0.06055158,3.327738555,A with temperature: 15,charge,2,2,0.031158834,0,15.18414498,15
73.67777778,-0.06055158,3.329311317,A with temperature: 15,charge,2,2,0.032168027,0,15.18582406,15
73.69444444,-0.06055158,3.330895517,A with temperature: 15,charge,2,2,0.03317722,0,15.1871931,15
73.71111111,-0.06055158,3.33249058,A with temperature: 15,charge,2,2,0.034186413,0,15.18834778,15
73.72777778,-0.06055158,3.334057398,A with temperature: 15,charge,2,2,0.035195606,0,15.19057533,15
73.74444444,-0.06055158,3.335627229,A with temperature: 15,charge,2,2,0.036204799,0,15.19382858,15
73.76111111,-0.06055158,3.337206269,A with temperature: 15,charge,2,2,0.037213992,0,15.19785579,15
73.77777778,-0.06055158,3.338758873,A with temperature: 15,charge,2,2,0.038223185,0,15.20246876,15
73.79444444,-0.06055158,3.340185891,A with temperature: 15,charge,2,2,0.039232378,0,15.20752782,15
73.81111111,-0.06055158,3.341548145,A with temperature: 15,charge,2,2,0.040241571,0,15.21293141,15
73.82777778,-0.06055158,3.342918297,A with temperature: 15,charge,2,2,0.041250764,0,15.21860048,15
73.84444444,-0.06055158,3.344296412,A with temperature: 15,charge,2,2,0.042259957,0,15.2244641,15
73.86111111,-0.06055158,3.345682416,A with temperature: 15,charge,2,2,0.04326915,0,15.23046206,15
73.87777778,-0.06055158,3.347075334,A with temperature: 15,charge,2,2,0.044278343,0,15.2365762,15
73.89444444,-0.06055158,3.348475224,A with temperature: 15,charge,2,2,0.045287536,0,15.24278753,15
73.91111111,-0.06055158,3.349881769,A with temperature: 15,charge,2,2,0.046296729,0,15.24907543,15
73.92777778,-0.06055158,3.351294771,A with temperature: 15,charge,2,2,0.047305922,0,15.25542347,15
73.94444444,-0.06055158,3.352713905,A with temperature: 15,charge,2,2,0.048315115,0,15.26182359,15
73.96111111,-0.06055158,3.354138976,A with temperature: 15,charge,2,2,0.049324308,0,15.26826921,15
73.97777778,-0.06055158,3.355366609,A with temperature: 15,charge,2,2,0.050333501,0,15.27474776,15
73.99444444,-0.06055158,3.356308585,A with temperature: 15,charge,2,2,0.051342694,0,15.28126548,15
74.01111111,-0.06055158,3.357196924,A with temperature: 15,charge,2,2,0.052351887,0,15.28781964,15
74.02777778,-0.06055158,3.358090539,A with temperature: 15,charge,2,2,0.05336108,0,15.29440611,15
74.04444444,-0.06055158,3.358997888,A with temperature: 15,charge,2,2,0.054370273,0,15.30075026,15
74.06111111,-0.06055158,3.359925424,A with temperature: 15,charge,2,2,0.055379466,0,15.30642894,15
74.07777778,-0.06055158,3.360879051,A with temperature: 15,charge,2,2,0.056388659,0,15.3109073,15
74.09444444,-0.06055158,3.361837559,A with temperature: 15,charge,2,2,0.057397852,0,15.31449726,15
74.11111111,-0.06055158,3.36280081,A with temperature: 15,charge,2,2,0.058407045,0,15.31743041,15
74.12777778,-0.06055158,3.363768686,A with temperature: 15,charge,2,2,0.059416238,0,15.3198792,15
74.14444444,-0.06055158,3.364741085,A with temperature: 15,charge,2,2,0.060425431,0,15.32197209,15
74.16111111,-0.06055158,3.365606515,A with temperature: 15,charge,2,2,0.061434624,0,15.32379703,15
74.17777778,-0.06055158,3.366327122,A with temperature: 15,charge,2,2,0.062443817,0,15.32542748,15
74.19444444,-0.06055158,3.366820453,A with temperature: 15,charge,2,2,0.06345301,0,15.32692425,15
74.21111111,-0.06055158,3.367291849,A with temperature: 15,charge,2,2,0.064462203,0,15.32843773,15
74.22777778,-0.06055158,3.367748177,A with temperature: 15,charge,2,2,0.065471396,0,15.33059595,15
74.24444444,-0.06055158,3.36820864,A with temperature: 15,charge,2,2,0.066480589,0,15.33323991,15
74.26111111,-0.06055158,3.368673261,A with temperature: 15,charge,2,2,0.067489782,0,15.33625138,15
74.27777778,-0.06055158,3.369142067,A with temperature: 15,charge,2,2,0.068498975,0,15.33954227,15
74.29444444,-0.06055158,3.369615094,A with temperature: 15,charge,2,2,0.069508168,0,15.3430469,15
74.31111111,-0.06055158,3.370096735,A with temperature: 15,charge,2,2,0.070517361,0,15.34657829,15
74.32777778,-0.06055158,3.370586004,A with temperature: 15,charge,2,2,0.071526554,0,15.35002824,15
74.34444444,-0.06055158,3.37104964,A with temperature: 15,charge,2,2,0.072535747,0,15.35316323,15
74.36111111,-0.06055158,3.371455703,A with temperature: 15,charge,2,2,0.07354494,0,15.35594755,15
74.37777778,-0.06055158,3.371799832,A with temperature: 15,charge,2,2,0.074554133,0,15.35847633,15
74.39444444,-0.06055158,3.372043381,A with temperature: 15,charge,2,2,0.075563326,0,15.36082507,15
74.41111111,-0.06055158,3.372313757,A with temperature: 15,charge,2,2,0.076572519,0,15.36286348,15
74.42777778,-0.06055158,3.372629294,A with temperature: 15,charge,2,2,0.077581712,0,15.36414373,15
74.44444444,-0.06055158,3.372949894,A with temperature: 15,charge,2,2,0.078590905,0,15.36486544,15
74.46111111,-0.06055158,3.373275806,A with temperature: 15,charge,2,2,0.079600098,0,15.36517758,15
74.47777778,-0.06055158,3.373607332,A with temperature: 15,charge,2,2,0.080609291,0,15.3651915,15
74.49444444,-0.06055158,3.373944832,A with temperature: 15,charge,2,2,0.081618484,0,15.3649907,15
74.51111111,-0.06055158,3.374483361,A with temperature: 15,charge,2,2,0.082627677,0,15.36468762,15
74.52777778,-0.06055158,3.375256306,A with temperature: 15,charge,2,2,0.08363687,0,15.36431349,15
74.54444444,-0.06055158,3.376011914,A with temperature: 15,charge,2,2,0.084646063,0,15.36383442,15
74.56111111,-0.06055158,3.376766514,A with temperature: 15,charge,2,2,0.085655256,0,15.36326409,15
74.57777778,-0.06055158,3.377504347,A with temperature: 15,charge,2,2,0.086664449,0,15.36253884,15
74.59444444,-0.06055158,3.378226722,A with temperature: 15,charge,2,2,0.087673642,0,15.361639,15
74.61111111,-0.06055158,3.3790153,A with temperature: 15,charge,2,2,0.088682835,0,15.3606794,15
74.62777778,-0.06055158,3.384186472,A with temperature: 15,charge,2,2,0.089692028,0,15.36458417,15
74.64444444,-0.06055158,3.388524266,A with temperature: 15,charge,2,2,0.090701221,0,15.37162206,15
74.66111111,-0.06055158,3.392270691,A with temperature: 15,charge,2,2,0.091710414,0,15.38010097,15
74.67777778,-0.06055158,3.395545517,A with temperature: 15,charge,2,2,0.092719607,0,15.38898467,15
74.69444444,-0.06055158,3.398427974,A with temperature: 15,charge,2,2,0.0937288,0,15.39764658,15
74.71111111,-0.06055158,3.400978651,A with temperature: 15,charge,2,2,0.094737993,0,15.40568643,15
74.72777778,-0.06055158,3.403305567,A with temperature: 15,charge,2,2,0.095747186,0,15.41249228,15
74.74444444,-0.06055158,3.40538302,A with temperature: 15,charge,2,2,0.096756379,0,15.41810058,15
74.76111111,-0.06055158,3.407268379,A with temperature: 15,charge,2,2,0.097765572,0,15.42237985,15
74.77777778,-0.06055158,3.409012925,A with temperature: 15,charge,2,2,0.098774765,0,15.42510998,15
74.79444444,-0.06055158,3.410637169,A with temperature: 15,charge,2,2,0.099783958,0,15.42619574,15
74.81111111,-0.06055158,3.412116644,A with temperature: 15,charge,2,2,0.100793151,0,15.42592285,15
74.82777778,-0.06055158,3.413469475,A with temperature: 15,charge,2,2,0.101802344,0,15.42452458,15
74.84444444,-0.06055158,3.414699176,A with temperature: 15,charge,2,2,0.102811537,0,15.42272435,15
74.86111111,-0.06055158,3.415831914,A with temperature: 15,charge,2,2,0.10382073,0,15.42057546,15
74.87777778,-0.06055158,3.416875128,A with temperature: 15,charge,2,2,0.104829923,0,15.4182584,15
74.89444444,-0.06055158,3.417830898,A with temperature: 15,charge,2,2,0.105839116,0,15.41620826,15
74.91111111,-0.06055158,3.418764281,A with temperature: 15,charge,2,2,0.106848309,0,15.41484505,15
74.92777778,-0.06055158,3.419690597,A with temperature: 15,charge,2,2,0.107857502,0,15.41395511,15
74.94444444,-0.06055158,3.420565744,A with temperature: 15,charge,2,2,0.108866695,0,15.4133833,15
74.96111111,-0.06055158,3.421484161,A with temperature: 15,charge,2,2,0.109875888,0,15.41301671,15
74.97777778,-0.06055158,3.422448291,A with temperature: 15,charge,2,2,0.110885081,0,15.41277068,15
74.99444444,-0.06055158,3.423418713,A with temperature: 15,charge,2,2,0.111894274,0,15.41258777,15
75.01111111,-0.06055158,3.424360869,A with temperature: 15,charge,2,2,0.112903467,0,15.41243409,15
75.02777778,-0.06055158,3.4252785,A with temperature: 15,charge,2,2,0.11391266,0,15.41228708,15
75.04444444,-0.06055158,3.426168491,A with temperature: 15,charge,2,2,0.114921853,0,15.41274717,15
75.06111111,-0.06055158,3.427036767,A with temperature: 15,charge,2,2,0.115931046,0,15.41378845,15
75.07777778,-0.06055158,3.427887365,A with temperature: 15,charge,2,2,0.116940239,0,15.41526246,15
75.09444444,-0.06055158,3.428722853,A with temperature: 15,charge,2,2,0.117949432,0,15.41706481,15
75.11111111,-0.06055158,3.429583481,A with temperature: 15,charge,2,2,0.118958625,0,15.41916172,15
75.12777778,-0.06055158,3.43044763,A with temperature: 15,charge,2,2,0.119967818,0,15.42148072,15
75.14444444,-0.06055158,3.431316428,A with temperature: 15,charge,2,2,0.120977011,0,15.42398914,15
75.16111111,-0.06055158,3.432224299,A with temperature: 15,charge,2,2,0.121986204,0,15.42668007,15
75.17777778,-0.06055158,3.433167934,A with temperature: 15,charge,2,2,0.122995397,0,15.42952887,15
75.19444444,-0.06055158,3.434107035,A with temperature: 15,charge,2,2,0.12400459,0,15.43249969,15
75.21111111,-0.06055158,3.43504274,A with temperature: 15,charge,2,2,0.125013783,0,15.43556592,15
75.22777778,-0.06055158,3.435983378,A with temperature: 15,charge,2,2,0.126022976,0,15.4385526,15
75.24444444,-0.06055158,3.436940654,A with temperature: 15,charge,2,2,0.127032169,0,15.44084319,15
75.26111111,-0.06055158,3.437904201,A with temperature: 15,charge,2,2,0.128041362,0,15.44262305,15
75.27777778,-0.06055158,3.438873126,A with temperature: 15,charge,2,2,0.129050555,0,15.44402942,15
75.29444444,-0.06055158,3.439847274,A with temperature: 15,charge,2,2,0.130059748,0,15.44516454,15
75.31111111,-0.06055158,3.440745776,A with temperature: 15,charge,2,2,0.131068941,0,15.44609533,15
75.32777778,-0.06055158,3.441730001,A with temperature: 15,charge,2,2,0.132078134,0,15.4468184,15
75.34444444,-0.06055158,3.442750594,A with temperature: 15,charge,2,2,0.133087327,0,15.44736717,15
75.36111111,-0.06055158,3.443735227,A with temperature: 15,charge,2,2,0.13409652,0,15.4478403,15
75.37777778,-0.06055158,3.444726486,A with temperature: 15,charge,2,2,0.135105713,0,15.44829922,15
75.39444444,-0.06055158,3.445745203,A with temperature: 15,charge,2,2,0.136114906,0,15.44878077,15
75.41111111,-0.06055158,3.446786999,A with temperature: 15,charge,2,2,0.137124099,0,15.44933463,15
75.42777778,-0.06055158,3.448244687,A with temperature: 15,charge,2,2,0.138133292,0,15.4502341,15
75.44444444,-0.06055158,3.450698449,A with temperature: 15,charge,2,2,0.139142485,0,15.45419658,15
75.46111111,-0.06055158,3.453285563,A with temperature: 15,charge,2,2,0.140151678,0,15.45996153,15
75.47777778,-0.06055158,3.456071152,A with temperature: 15,charge,2,2,0.141160871,0,15.46698009,15
75.49444444,-0.06055158,3.461967607,A with temperature: 15,charge,2,2,0.142170064,0,15.47680371,15
75.51111111,-0.06055158,3.467606731,A with temperature: 15,charge,2,2,0.143179257,0,15.48791462,15
75.52777778,-0.06055158,3.473085111,A with temperature: 15,charge,2,2,0.14418845,0,15.49994451,15
75.54444444,-0.06055158,3.478376973,A with temperature: 15,charge,2,2,0.145197643,0,15.5126376,15
75.56111111,-0.06055158,3.483521425,A with temperature: 15,charge,2,2,0.146206836,0,15.52582326,15
75.57777778,-0.06055158,3.488625926,A with temperature: 15,charge,2,2,0.147216029,0,15.53933871,15
75.59444444,-0.06055158,3.493715922,A with temperature: 15,charge,2,2,0.148225222,0,15.55296206,15
75.61111111,-0.06055158,3.498783225,A with temperature: 15,charge,2,2,0.149234415,0,15.56665024,15
75.62777778,-0.06055158,3.506533661,A with temperature: 15,charge,2,2,0.150243608,0,15.5780155,15
75.64444444,-0.06055158,3.516414369,A with temperature: 15,charge,2,2,0.151252801,0,15.58648127,15
75.66111111,-0.06055158,3.525977558,A with temperature: 15,charge,2,2,0.152261994,0,15.59497828,15
75.67777778,-0.06055158,3.540796417,A with temperature: 15,charge,2,2,0.153271187,0,15.57378325,15
75.69444444,-0.06055158,3.558919489,A with temperature: 15,charge,2,2,0.15428038,0,15.53296571,15
75.71111111,-0.06055158,3.580582987,A with temperature: 15,charge,2,2,0.155289573,0,15.48732377,15
75.72777778,0,3.470447594,A with temperature: 15,rest,2,3,0.155289573,0,15.36725928,15
75.74444444,0,3.461385333,A with temperature: 15,rest,2,3,0.155289573,0,15.27539862,15
75.76111111,0,3.457041776,A with temperature: 15,rest,2,3,0.155289573,0,15.2061022,15
75.77777778,0,3.454664843,A with temperature: 15,rest,2,3,0.155289573,0,15.15407718,15
75.79444444,0,3.453261109,A with temperature: 15,rest,2,3,0.155289573,0,15.11510775,15
75.81111111,0,3.452387581,A with temperature: 15,rest,2,3,0.155289573,0,15.08595592,15
75.82777778,0,3.451821354,A with temperature: 15,rest,2,3,0.155289573,0,15.06416674,15
75.84444444,0,3.451441697,A with temperature: 15,rest,2,3,0.155289573,0,15.04788635,15
